Fecha;PM10;PM2-5;Velo-Viento;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HR;;;;;;;;
5/11/2023 15:00;26;26;1;0;101;0;0,4;2,6;11,6;14,3;0;18,5;215;55;;;;;;;11,4;1,5
5/11/2023 16:00;28;11;0,6;0;175;0;0,5;2,7;12,8;15,5;0;17,6;115;59;;;;;;;10;1,5
5/11/2023 17:00;16;16;2,1;0;113;0;0,4;2,4;7;9,4;0;17,5;90;55;;;;;;;16,2;0,7
5/11/2023 18:00;21;5;2;0;100;0;0,4;2,6;9,1;11,6;0;16;7;62;;;;;;;13,4;0,8
5/11/2023 19:00;11;9;2,3;0;93;0;0,3;1,5;6,8;8,3;0;15;0;66;;;;;;;11,1;0,6
5/11/2023 20:00;15;8;2;0;105;0;0,4;2,8;9,3;12;0;14,4;0;68;;;;;;;9;0,8
5/11/2023 21:00;15;7;1,2;0;103;0;0,3;1,8;7,7;9,5;0;14,2;0;69;;;;;;;11,3;0,6
5/11/2023 22:00;19;7;1,9;0;110;0;0,3;1,9;7,7;9,6;0;14,3;0;69;;;;;;;11,1;0,7
5/11/2023 23:00;12;4;1,5;0;101;0;0,3;1,4;7,5;8,9;0;13,9;0;71;;;;;;;10,6;0,7
6/11/2023 0:00;20;4;0,2;0;57;0;0,3;1,2;10,2;11,4;0;13,9;0;73;;;;;;;8,1;0,9
6/11/2023 1:00;22;12;0,5;0;287;0;0,3;0,4;12,6;13;0;13,3;0;79;;;;;;;3,7;1,4
6/11/2023 2:00;26;15;0,3;0;299;0;0,4;0,5;16,8;17,2;0;12,9;0;85;;;;;;;5,7;1,7
6/11/2023 3:00;24;19;0,3;0;344;0;0,4;0,6;18,7;19,2;0;12,8;0;86;;;;;;;6,8;1,6
6/11/2023 4:00;21;13;0,5;0;358;0;0,4;0,7;16;16,8;0;12,6;0;86;;;;;;;7,4;1,4
6/11/2023 5:00;13;11;0,3;0;333;0;0,4;0,6;17,2;17,8;0;12,4;0;90;;;;;;;6,4;1,4
6/11/2023 6:00;20;12;0,3;0;87;0;0,3;2;15;17;0;12,3;0;88;;;;;;;7,2;1,3
6/11/2023 7:00;27;9;0,1;0;340;0;0,4;8,2;13,8;21,9;0;12,8;41;83;;;;;;;7,1;1,8
6/11/2023 8:00;42;13;0,7;0;354;0;0,6;13,6;17,6;31,2;0;14,8;155;76;;;;;;;2,6;3,3
6/11/2023 9:00;37;20;0,3;0;317;0;0,7;12;20,5;32,4;0;16,4;181;71;;;;;;;1,7;3,3
6/11/2023 10:00;0;25;2,1;0;105;0;0,4;3,5;8,8;12,3;0;16,7;249;62;;;;;;;9,8;1,1
6/11/2023 11:00;12;2;3,4;0;119;0;0,2;1,8;4;5,8;0;18,5;743;54;;;;;;;75,6;0,5
6/11/2023 12:00;15;3;3,3;0;110;0;0,3;2;4;6,1;0;19,8;825;49;;;;;;;35,3;0,6
6/11/2023 13:00;30;5;2,2;0;329;0;0,3;2,5;9,5;12;0;18,6;446;63;;;;;;;8,6;1,5
6/11/2023 14:00;26;11;2,3;0;321;0;0,3;1,1;9,4;10,5;0;15,8;82;73;;;;;;;5,7;1,3
6/11/2023 15:00;29;11;1;1,1;5;0;0,4;1,6;13,4;14,9;0;14,1;35;83;;;;;;;5,8;1,7
6/11/2023 16:00;29;15;0,8;0,1;34;0;0,5;2,5;19,7;22,2;0;14,4;73;84;;;;;;;9,1;1,8
6/11/2023 17:00;36;20;1,1;0;42;0;0,6;2,6;21,8;24,4;0;14,7;34;80;;;;;;;9,4;2
6/11/2023 18:00;32;24;1,1;0;106;0;0,8;9,4;20,8;30,2;0;14,1;7;83;;;;;;;10,4;2,2
6/11/2023 19:00;28;19;1,8;0;111;0;0,9;15,8;14,7;30,5;0;12,6;0;86;;;;;;;11,8;2,2
6/11/2023 20:00;20;14;1,9;0;112;0;0,6;9,2;13,7;22,8;0;12,6;0;83;;;;;;;8;1,8
6/11/2023 21:00;18;10;1,5;0;107;0;0,5;7,2;14,8;22;0;12,9;0;80;;;;;;;6,3;1,4
6/11/2023 22:00;18;8;1,5;0;110;0;0,5;6,8;12,7;19,4;0;12,9;0;81;;;;;;;4,5;1,6
6/11/2023 23:00;15;9;2,3;0;106;0;0,4;3,8;7,3;11;0;13,1;0;79;;;;;;;5,7;1,5
7/11/2023 0:00;10;8;2,3;0;113;0;0,2;0,4;2,8;3,2;0;13,4;0;72;;;;;;;13,3;0,3
7/11/2023 1:00;9;6;1,2;0;96;0;0,2;0,2;2,8;3;0;13,2;0;70;;;;;;;96,7;0,3
7/11/2023 2:00;8;8;0,7;0;131;0;0,2;0,1;2,5;2,7;0;12,9;0;69;;;;;;;20,3;0,2
7/11/2023 3:00;4;4;0,9;0;105;0;0,2;0,4;3,2;3,6;0;12,6;0;69;;;;;;;16,3;0,2
7/11/2023 4:00;1;0,3;0,9;0;114;0;0,2;0,3;3,7;3,9;0;12;0;73;;;;;;;10,8;0,3
7/11/2023 5:00;12;0;0,8;0;107;0;0,2;1,6;8,4;10;0;11,5;0;78;;;;;;;2,5;1,1
7/11/2023 6:00;16;0;1,1;0,1;104;0;0,4;5,3;15,7;21,1;0;11,6;0;78;;;;;;;2,7;2,6
7/11/2023 7:00;10;5;0,9;0,2;97;0;0,7;12,4;17,9;30,3;0;11,4;50;84;;;;;;;3,2;3,3
7/11/2023 8:00;24;8;0,2;0;333;0;0,8;16,7;22,9;39,6;0;14,2;149;72;;;;;;;3,7;4,3
7/11/2023 9:00;0;15;2,7;0;100;0;0,4;3,5;9;12,5;0;16;315;61;;;;;;;5,4;1,5
7/11/2023 10:00;13;5;3,7;0;109;0;0,3;2,5;5,5;8;0;17;412;57;;;;;;;13,3;0,9
7/11/2023 11:00;17;3;4,1;0;109;0;0,3;2,1;4,5;6,6;0;17,4;463;57;;;;;;;8,8;0,8
7/11/2023 12:00;15;5;4,6;0;113;0;0,3;2,8;4,5;7,3;0;18,2;730;56;;;;;;;7,5;1
7/11/2023 13:00;8;4;3,7;0;122;0;0,3;3;4,7;7,7;0;19;806;53;;;;;;;9,4;1,2
7/11/2023 14:00;15;1,4;3,6;0;118;0;0,3;2,6;4,6;7,2;0;20;679;49;;;;;;;6,4;1,4
7/11/2023 15:00;13;3;3,6;0;120;0;0,3;3,1;5;8,1;0;19,6;383;49;;;;;;;6,6;1,2
7/11/2023 16:00;11;4;3,9;0;113;0;0,3;3;5,2;8,2;0;19,1;133;51;;;;;;;5,5;1,3
7/11/2023 17:00;18;3;4,4;0;111;0;0,3;2,8;5,6;8,4;0;17,3;73;57;;;;;;;7,9;1
7/11/2023 18:00;16;5;4,2;0;114;0;0,4;3,7;7,4;11;0;15,3;5;66;;;;;;;3,8;1,7
7/11/2023 19:00;18;11;3;0;118;0;0,7;6,5;10,7;17,2;0;14,1;0;71;;;;;;;3,1;2
7/11/2023 20:00;15;8;2,9;0;112;0;0,6;5,4;10,3;15,7;0;13,7;0;71;;;;;;;3,3;1,7
7/11/2023 21:00;14;6;1,9;0;115;0;0,5;3,7;10,3;14;0;13,6;0;71;;;;;;;4,4;1,4
7/11/2023 22:00;10;6;1,8;0;100;0;0,4;3,5;9,7;13,2;0;12,9;0;74;;;;;;;5,4;1,2
7/11/2023 23:00;19;5;1;0;110;0;0,6;9,6;13,7;23,3;0;12,5;0;77;;;;;;;4,5;1,9
8/11/2023 0:00;11;7;1,5;0;108;0;0,4;4,9;8;12,9;0;12,5;0;77;;;;;;;7,8;1,1
8/11/2023 1:00;10;7;0,9;0;105;0;0,3;1;5,6;6,7;0;12,8;0;76;;;;;;;13,5;0,7
8/11/2023 2:00;6;6;0,3;0;125;0;0,2;0,4;4,7;5,1;0;13,1;0;75;;;;;;;8,5;0,7
8/11/2023 3:00;25;3;0,3;0;0;0;0,6;13,4;14,3;27,7;0;13,1;0;78;;;;;;;9,1;2,6
8/11/2023 4:00;13;12;0,7;0;106;0;0,3;2;8;10;0;12,9;0;77;;;;;;;4,7;1,1
8/11/2023 5:00;12;7;0,7;0;88;0;0,3;1,6;8,5;10,1;0;12,8;0;79;;;;;;;4,9;1,1
8/11/2023 6:00;12;2;0,4;0;86;0;0,4;5;14,2;19,2;0;12,7;0;81;;;;;;;2,3;2
8/11/2023 7:00;28;7;0,6;0;78;0;0,9;24,4;22;46,4;0;12,8;23;83;;;;;;;1,1;5,7
8/11/2023 8:00;15;12;1,5;0;102;0;0,5;8,3;10,7;19;0;13,5;125;77;;;;;;;3,4;2,5
8/11/2023 9:00;16;6;1,9;0;106;0;0;0;0;0;0;14,9;191;69;;;;;;;5;0,7
8/11/2023 10:00;0;0;1,5;0;116;0;0;0;0;0;0;16,3;285;64;;;;;;;5,2;1,1
8/11/2023 11:00;0;0;2,2;0;147;0;0;0;0;0;0;17;487;63;;;;;;;10,7;0,5
8/11/2023 12:00;31;0;2,5;0;135;0;0,3;3,3;4,2;7,5;0;17,2;579;61;;;;;;;12,5;1,1
8/11/2023 13:00;0;19;3,5;0;123;0;0,3;4;5,3;9,3;0;18,3;585;56;;;;;;;13,7;1,2
8/11/2023 14:00;12;12;3,4;0;126;0;0,3;3,8;5,1;8,9;0;18,4;393;54;;;;;;;12,4;1,3
8/11/2023 15:00;13;9;3,3;0;114;0;0,3;3,4;5,2;8,6;0;19,2;336;51;;;;;;;14,2;1,1
8/11/2023 16:00;14;10;1,3;0;126;0;0,3;3,2;6,8;10,1;0;20,4;125;49;;;;;;;12,6;1,5
8/11/2023 17:00;17;8;0,5;0;175;0;0,4;4,1;8,9;13;0;19,1;51;53;;;;;;;10,2;1,5
8/11/2023 18:00;30;11;1,1;0;286;0;0,5;6,3;19,1;25,4;0;17;13;64;;;;;;;4,5;2,5
8/11/2023 19:00;26;14;1,2;0;97;0;0,7;6;16,1;22,1;0;15,4;0;66;;;;;;;3,9;1,9
8/11/2023 20:00;14;10;2,3;0;93;0;0,5;4;9,8;13,8;0;14,6;0;67;;;;;;;4,2;1,2
8/11/2023 21:00;13;6;2,5;0;103;0;0,4;4;8,4;12,4;0;14,3;0;67;;;;;;;3,6;1,1
8/11/2023 22:00;11;6;2;0;104;0;0,4;2,9;8,1;11;0;14,6;0;69;;;;;;;3,8;1,1
8/11/2023 23:00;9;6;1,4;0;131;0;0,3;1,7;5,7;7,4;0;14,3;0;74;;;;;;;5,4;0,8
9/11/2023 0:00;8;8;1,3;0;126;0;0,3;0,8;4,6;5,4;0;14,3;0;71;;;;;;;10,2;0,6
9/11/2023 1:00;7;5;1,3;0;125;0;0,2;0,5;2,7;3,1;0;13,8;0;71;;;;;;;18,4;0,4
9/11/2023 2:00;6;3;1,3;0;120;0;0,2;0,4;3,1;3,5;0;13,5;0;73;;;;;;;30,6;0,3
9/11/2023 3:00;6;3;2;0;125;0;0,2;0,4;1,6;2;0;13,2;0;72;;;;;;;31,2;0,2
9/11/2023 4:00;3;3;1,7;0;118;0;0,2;0,3;1,9;2,2;0;12,5;0;74;;;;;;;34;0,3
9/11/2023 5:00;8;3;1,7;0;106;0;0,2;1,4;6,4;7,8;0;12,7;0;71;;;;;;;4,4;1,2
9/11/2023 6:00;19;6;1,1;0;112;0;0,5;11,1;16,3;27,3;0;11,4;1;77;;;;;;;3,8;3,8
9/11/2023 7:00;26;18;1,3;0;98;0;0,8;20,4;19;39,3;0;11,6;24;77;;;;;;;4,4;4,5
9/11/2023 8:00;12;11;0,5;0;47;0;0,7;8,7;15,1;23,8;0;13;60;70;;;;;;;4,7;2,5
9/11/2023 9:00;12;12;1,6;0;127;0;0,4;3,2;7,6;10,8;0;16,2;293;58;;;;;;;5,8;1
9/11/2023 10:00;11;7;2,2;0;120;0;0,3;2,6;5,8;8,4;0;16,7;365;57;;;;;;;9,2;0,8
9/11/2023 11:00;8;4;2,1;0;118;0;0,3;2,1;4,5;6,6;0;18,1;689;54;;;;;;;8,8;0,8
9/11/2023 12:00;10;10;1,6;0;113;0;0,3;1,8;4,3;6,1;0;20,7;964;47;;;;;;;18,3;0,6
9/11/2023 13:00;11;6;1,3;0;103;0;0,3;1,7;4,5;6,2;0;19,4;351;49;;;;;;;24;0,6
9/11/2023 14:00;12;5;1,9;0;124;0;0,4;2,5;4,6;7,1;0;20,9;604;44;;;;;;;13,8;0,8
9/11/2023 15:00;19;3;1,3;0;122;0;0,4;2,7;5,2;7,9;0;20;241;47;;;;;;;18,2;0,8
9/11/2023 16:00;16;4;2;0;160;0;0,3;4,3;7;11,3;0;19;137;52;;;;;;;5,1;1,7
9/11/2023 17:00;14;7;2,9;0;127;0;0,4;3,7;6,6;10,3;0;18,1;51;56;;;;;;;6,2;1,2
9/11/2023 18:00;17;9;2,4;0;130;0;0,5;5,3;9;14,3;0;16,1;3;63;;;;;;;5,3;1,6
9/11/2023 19:00;17;9;1,3;0;140;0;0,6;5,3;10,9;16,3;0;15,1;0;67;;;;;;;4,1;1,5
9/11/2023 20:00;17;10;1,8;0;131;0;0,5;5;9,9;14,9;0;14,8;0;69;;;;;;;5;1,2
9/11/2023 21:00;10;6;0,5;0;74;0;0,5;3,7;11,6;15,4;0;14,6;0;68;;;;;;;5,3;1,1
9/11/2023 22:00;10;9;0,8;0;125;0;0,4;2,4;8,1;10,4;0;14,8;0;67;;;;;;;10,8;0,8
9/11/2023 23:00;8;6;0,5;0;135;0;0,4;1,5;7,9;9,5;0;14,3;0;73;;;;;;;7,7;0,7
10/11/2023 0:00;9;2;1,2;0,2;115;0;0,3;0,9;9,3;10,2;0;13,1;0;79;;;;;;;20,2;0,7
10/11/2023 1:00;5;3;0,8;0;142;0;0,2;0,3;5,5;5,8;0;13,1;0;69;;;;;;;43,2;0,3
10/11/2023 2:00;5;4;1,6;0;124;0;0,1;0,1;3,5;3,7;0;13,1;0;67;;;;;;;33,8;0,2
10/11/2023 3:00;6;5;2,5;0;141;0;0,1;0,1;1,4;1,5;0;13,4;0;63;;;;;;;19,6;0,1
10/11/2023 4:00;6;6;1,8;0;153;0;0,1;0,7;4;4,6;0;13,2;0;67;;;;;;;9;0,3
10/11/2023 5:00;9;6;1,2;0;100;0;0,2;0,6;6,4;7;0;13;0;71;;;;;;;8,9;0,8
10/11/2023 6:00;10;3;0,8;0;95;0;0,3;1,6;11,2;12,8;0;12,8;0;74;;;;;;;4,4;1,7
10/11/2023 7:00;10;6;0,8;0;81;0;0,4;3,7;13,4;17,2;0;13,2;31;74;;;;;;;4,7;1,9
10/11/2023 8:00;7;5;1,1;0;95;0;0,3;2;8;10;0;14,3;106;72;;;;;;;6,5;1,1
10/11/2023 9:00;12;5;1,5;0;97;0;0,3;1,8;6,1;7,9;0;15,7;180;67;;;;;;;7,6;1
10/11/2023 10:00;10;3;1,3;0;83;0;0,2;1,4;5;6,4;0;16,3;288;67;;;;;;;13,6;0,7
10/11/2023 11:00;10;4;0,8;0;67;0;0,2;1,3;4,9;6,3;0;17,9;450;63;;;;;;;16,7;0,6
10/11/2023 12:00;11;3;2,1;0;102;0;0,3;1,9;4,7;6,6;0;18,5;589;61;;;;;;;14,5;0,8
10/11/2023 13:00;5;0,9;2,1;0;140;0;0,2;2,5;4,5;6,9;0;18,9;494;57;;;;;;;14,3;0,9
10/11/2023 14:00;16;0;2;0;110;0;0,2;1,9;4,8;6,7;0;17,3;290;61;;;;;;;11,3;0,8
10/11/2023 15:00;9;0;1,7;0;119;0;0,2;2;4,9;6,8;0;17,6;195;57;;;;;;;23;0,7
10/11/2023 16:00;11;4;2,1;0;119;0;0,3;3,5;6,8;10,3;0;17,4;116;58;;;;;;;6,8;1,1
10/11/2023 17:00;13;2;3,1;0;117;0;0,3;4;7,5;11,5;0;15,5;35;68;;;;;;;4,5;1,4
10/11/2023 18:00;16;7;1,7;0;140;0;0,4;4,2;8,7;13;0;14,6;8;71;;;;;;;5,2;1,3
10/11/2023 19:00;19;6;1,3;0;143;0;0,6;8,4;12,5;21;0;14,1;0;73;;;;;;;3,4;2,4
10/11/2023 20:00;10;10;0,9;0;172;0;0,5;4,7;12,8;17,5;0;14,1;0;70;;;;;;;3,3;1,5
10/11/2023 21:00;8;8;1,7;0;154;0;0,5;6,5;12,8;19,3;0;13,9;0;69;;;;;;;3,5;1,3
10/11/2023 22:00;9;8;1,3;0;113;0;0,5;6,9;15,4;22,3;0;12,9;0;74;;;;;;;3,4;1,3
10/11/2023 23:00;7;5;0,7;0;166;0;0,4;2,9;12,1;15;0;13,2;0;70;;;;;;;6,6;0,8
11/11/2023 0:00;7;7;1,1;0;164;0;0,2;0,7;4,7;5,4;0;13,4;0;69;;;;;;;0;0,4
11/11/2023 1:00;7;6;0,8;0;142;0;0,2;0,4;3,8;4,3;0;13,3;0;70;;;;;;;62,6;0,3
11/11/2023 2:00;6;5;0,3;0;83;0;0,2;0,5;4,7;5,2;0;13,2;0;70;;;;;;;15,4;0,3
11/11/2023 3:00;4;4;0,7;0;120;0;0,2;0,3;4,2;4,5;0;12,9;0;71;;;;;;;71,3;0,3
11/11/2023 4:00;0;4;0,4;0;125;0;0,1;0,2;3,7;3,9;0;12,9;0;71;;;;;;;27,9;0,3
11/11/2023 5:00;5;0,3;1,3;0;103;0;0,1;0,4;2,9;3,3;0;12,9;0;70;;;;;;;14,6;0,3
11/11/2023 6:00;12;7;0,1;0;108;0;0,2;0,6;8,6;9,2;0;12,8;0;72;;;;;;;7,3;0,8
11/11/2023 7:00;11;6;0,4;0;64;0;0,3;1,9;10,6;12,4;0;13;17;72;;;;;;;9,9;0,9
11/11/2023 8:00;9;8;1,3;0;113;0;0,2;2,5;5,9;8,4;0;14;85;67;;;;;;;14,8;0,5
11/11/2023 9:00;9;5;1;0;113;0;0,2;1,9;5,9;7,8;0;15,1;175;63;;;;;;;26,4;0,6
11/11/2023 10:00;12;3;1,4;0;102;0;0,2;2,4;5,6;8,1;0;16,9;285;56;;;;;;;33;0,6
11/11/2023 11:00;9;3;1,9;0;106;0;0,2;2;5,2;7,2;0;16,6;305;58;;;;;;;35,8;0,6
11/11/2023 12:00;13;3;1,9;0;118;0;0,2;1,9;4,3;6,2;0;18,2;490;54;;;;;;;10,4;1,5
11/11/2023 13:00;7;5;1,7;0;118;0;0,2;1,6;3,8;5,4;0;18,4;499;53;;;;;;;25,7;0,5
11/11/2023 14:00;7;3;1,7;0;109;0;0,2;2,3;5;7,4;0;18,6;310;53;;;;;;;22,3;0,7
11/11/2023 15:00;7;0,6;1,7;0;108;0;0,3;2,6;5,5;8,1;0;17,9;185;57;;;;;;;19,5;0,6
11/11/2023 16:00;18;10;1,6;0;114;0;0,3;3;6,7;9,8;0;17,8;131;56;;;;;;;12,3;0,8
11/11/2023 17:00;10;6;2,1;0;121;0;0,3;4;7,1;11,1;0;17,3;57;56;;;;;;;10,1;0,9
11/11/2023 18:00;12;2;2;0;121;0;0,5;4,9;10,1;15;0;16,1;13;61;;;;;;;8,3;1,1
11/11/2023 19:00;8;3;1,4;0;134;0;0,4;4,8;11,1;15,8;0;14,9;0;66;;;;;;;8,3;0,9
11/11/2023 20:00;17;4;1,8;0;103;0;0,6;6,2;13,8;20;0;13,8;0;69;;;;;;;6,1;1,1
11/11/2023 21:00;9;4;2,5;0;105;0;0,3;3,3;7,2;10,5;0;13,5;0;69;;;;;;;8,1;0,7
11/11/2023 22:00;9;6;1,7;0;108;0;0,4;4,3;9;13,2;0;13,4;0;70;;;;;;;10;0,9
11/11/2023 23:00;14;4;1,5;0;105;0;0,4;4,3;10,5;14,8;0;13,6;0;71;;;;;;;9,1;1
12/11/2023 0:00;13;6;1,5;0;107;0;0,3;2,9;8,6;11,5;0;13,5;0;73;;;;;;;6,8;1,1
12/11/2023 1:00;9;5;1,3;0,3;99;0;0,3;2,1;8,1;10,2;0;13,5;0;75;;;;;;;13,1;0,6
12/11/2023 2:00;9;4;0,7;0,2;105;0;0,3;2,2;10,9;13,1;0;12;0;88;;;;;;;12;0,7
12/11/2023 3:00;8;3;1,2;0;101;0;0,3;3;13,1;16,1;0;11,7;0;89;;;;;;;6,2;1,1
12/11/2023 4:00;13;5;0,7;0;111;0;0,3;2,1;11,4;13,6;0;11,9;0;87;;;;;;;7,1;0,8
12/11/2023 5:00;10;2;0,5;0;102;0;0,4;3,7;16,4;20,1;0;12;0;88;;;;;;;5,2;1,2
12/11/2023 6:00;6;2;0,8;0;98;0;0,3;4,8;15,3;20,1;0;11,7;1;88;;;;;;;4,7;1,3
12/11/2023 7:00;12;5;0,2;0;15;0;0,6;14,1;22,9;37;0;12,5;25;88;;;;;;;6;2,2
12/11/2023 8:00;11;8;0,9;0,1;109;0;0,5;10,8;15;25,9;0;13,6;129;83;;;;;;;8,1;1,8
12/11/2023 9:00;6;5;1,5;0;151;0;0,3;2,9;6,3;9,2;0;15,7;248;68;;;;;;;18,9;0,5
12/11/2023 10:00;12;4;1,5;0;148;0;0,3;2,8;5,5;8,4;0;17,2;467;63;;;;;;;49,9;0,5
12/11/2023 11:00;6;4;2,4;0;154;0;0,2;2,7;4,2;6,9;0;19,5;633;53;;;;;;;0;0,4
12/11/2023 12:00;0;6;2,5;0;148;0;0,2;2,5;4;6,5;0;19,1;613;54;;;;;;;46,1;0,4
12/11/2023 13:00;8;4;2,2;0;145;0;0,3;3,3;4,7;8;0;19,6;481;52;;;;;;;0;0,7
12/11/2023 14:00;7;6;2,3;0;162;0;0,3;4,1;4,7;8,8;0;19,4;408;53;;;;;;;50,9;0,8
12/11/2023 15:00;11;6;2,6;0;156;0;0,3;2,7;4,4;7,2;0;19,3;235;52;;;;;;;37;0,5
12/11/2023 16:00;10;6;2,3;0;137;0;0,3;2,7;4,4;7,1;0;19;168;54;;;;;;;66,8;0,4
12/11/2023 17:00;6;5;2,4;0;126;0;0,3;3,3;4,9;8,3;0;18;28;56;;;;;;;59,3;0,5
12/11/2023 18:00;15;3;2,4;0;125;0;0,4;4,4;6,6;11,1;0;16,4;4;61;;;;;;;15,5;0,6
12/11/2023 19:00;13;3;2;0;127;0;0,4;3,4;6,7;10,2;0;15;0;66;;;;;;;13,7;0,5
12/11/2023 20:00;31;5;1,5;0;115;0;0,4;4,4;8,4;12,8;0;14,4;0;68;;;;;;;10,1;0,6
12/11/2023 21:00;11;4;1,8;0;105;0;0,3;2,6;7,2;9,9;0;13,5;0;72;;;;;;;9,5;0,7
12/11/2023 22:00;14;4;1,8;0;108;0;0,3;3,8;7,6;11,4;0;12,5;0;75;;;;;;;6,5;1
12/11/2023 23:00;9;9;2,2;0;107;0;0,3;2,9;5,9;8,8;0;11,9;0;77;;;;;;;7,1;0,7
13/11/2023 0:00;6;6;2;0;111;0;0,2;2,1;4,7;6,8;0;11,5;0;79;;;;;;;12,7;0,4
13/11/2023 1:00;7;5;1,2;0;116;0;0,3;2,6;8,6;11,2;0;12,2;0;78;;;;;;;6,2;0,6
13/11/2023 2:00;8;6;1,3;0;112;0;0,3;2,7;8,8;11,6;0;12;0;80;;;;;;;4,9;0,8
13/11/2023 3:00;11;4;1,5;0;108;0;0,2;0,7;5,6;6,3;0;11,2;0;80;;;;;;;9,8;0,4
13/11/2023 4:00;7;2;2;0;112;0;0,2;0,9;5;5,9;0;11,1;0;81;;;;;;;11,7;0,4
13/11/2023 5:00;6;4;1,3;0;110;0;0,1;0,6;3;3,6;0;11,8;0;77;;;;;;;32,4;0,3
13/11/2023 6:00;6;3;1,5;0;109;0;0,2;2,5;6,2;8,7;0;10,9;1;81;;;;;;;80,7;0,5
13/11/2023 7:00;4;2;0,5;0;115;0;0,3;8,6;11,9;20,6;0;11,6;43;78;;;;;;;3,3;1,5
13/11/2023 8:00;18;4;0,2;0;31;0;0,7;13,7;19,7;33,4;0;14,2;111;70;;;;;;;4,6;2,2
13/11/2023 9:00;13;10;0,3;0;60;0;0,5;6,2;13,6;19,8;0;16,4;242;61;;;;;;;8,8;1,6
13/11/2023 10:00;11;10;1,3;0;95;0;0,2;1,5;5,4;6,9;0;17,1;199;59;;;;;;;0;0,4
13/11/2023 11:00;17;6;1,7;0;121;0;0,2;2,3;4,5;6,8;0;19,2;608;52;;;;;;;0;0,4
13/11/2023 12:00;6;6;2,5;0;120;0;0,2;2,1;3,8;5,9;0;21,4;853;46;;;;;;;24,6;0,4
13/11/2023 13:00;7;2;2,5;0;123;0;0,2;2,5;4,2;6,8;0;20,6;496;46;;;;;;;15,2;0,5
13/11/2023 14:00;10;0,6;2,5;0;122;0;0,3;3;4,9;7,8;0;20;292;49;;;;;;;31,3;0,6
13/11/2023 15:00;15;2;2,9;0;117;0;0,3;2,9;4,6;7,6;0;19,5;219;51;;;;;;;23,2;0,5
13/11/2023 16:00;10;9;2,3;0;118;0;0,3;3,1;5,2;8,3;0;19,7;148;51;;;;;;;37,8;0,5
13/11/2023 17:00;13;6;2,4;0;132;0;0,3;3,6;5,5;9,1;0;18,9;51;53;;;;;;;27,1;0,5
13/11/2023 18:00;13;7;2,7;0;116;0;0,3;3,4;6,3;9,7;0;17;6;60;;;;;;;12,2;0,7
13/11/2023 19:00;13;5;2;0;117;0;0,3;2,7;6,1;8,7;0;15,4;0;68;;;;;;;14;0,5
13/11/2023 20:00;9;8;1,7;0;130;0;0,3;2,2;5,9;8,2;0;15,2;0;69;;;;;;;10,9;0,6
13/11/2023 21:00;7;7;1,5;0;90;0;0,2;1,2;5,9;7,1;0;14,6;0;69;;;;;;;17;0,4
13/11/2023 22:00;8;3;1,4;0;117;0;0,3;3,1;8,9;12;0;14;0;70;;;;;;;8,8;0,7
13/11/2023 23:00;8;1;2,2;0;107;0;0,3;2,2;6,4;8,6;0;12,8;0;74;;;;;;;7,9;0,8
14/11/2023 0:00;5;2;1,8;0;107;0;0,2;1;3,1;4;0;12,6;0;72;;;;;;;13,5;0,3
14/11/2023 1:00;7;4;1,1;0;100;0;0,2;0,7;3,8;4,5;0;12,3;0;74;;;;;;;7,6;0,5
14/11/2023 2:00;5;4;0,7;0;88;0;0,2;0,6;4,5;5,1;0;13;0;75;;;;;;;13,1;0,3
14/11/2023 3:00;10;8;0,6;0;104;0;0,2;0,4;4;4,4;0;12,8;0;76;;;;;;;12,9;0,4
14/11/2023 4:00;6;6;1,4;0;113;0;0,2;0,9;5,1;6;0;12,1;0;79;;;;;;;6,4;0,5
14/11/2023 5:00;12;6;2,1;0;113;0;0,2;4,1;7,2;11,2;0;11,3;0;79;;;;;;;2,8;1,8
14/11/2023 6:00;11;6;2;0;106;0;0,3;11,6;10,8;22,4;0;10,9;1;78;;;;;;;3,3;2,7
14/11/2023 7:00;18;6;1,7;0;106;0;0,6;21,2;11,6;32,9;0;11,3;48;77;;;;;;;4;3,4
14/11/2023 8:00;17;5;0,5;0;57;0;0,7;17,8;15,6;33,4;0;14,1;98;70;;;;;;;4,1;3,2
14/11/2023 9:00;20;11;0,5;0;45;0;0,6;12,1;18,1;30,1;0;17,3;290;58;;;;;;;4,5;3,2
14/11/2023 10:00;16;15;1;0;129;0;0,3;3,9;9;12,9;0;20,5;701;48;;;;;;;13,5;1,4
14/11/2023 11:00;9;4;3,3;0;135;0;0,2;2,4;4;6,4;0;20,2;789;49;;;;;;;10,3;0,9
14/11/2023 12:00;9;1;3,4;0;129;0;0,2;2,8;3,9;6,7;0;20,1;645;49;;;;;;;9,6;1
14/11/2023 13:00;8;1,2;2,6;0;152;0;0,2;3,8;4,7;8,5;0;19,1;350;53;;;;;;;8,6;1,2
14/11/2023 14:00;9;3;2,7;0;130;0;0,2;2,9;4,2;7,2;0;19,4;348;52;;;;;;;8,5;1,4
14/11/2023 15:00;8;3;2,3;0;142;0;0,2;3,8;4,8;8,6;0;20,1;330;50;;;;;;;10;1,2
14/11/2023 16:00;17;6;3,4;0;128;0;0,3;4,5;5,2;9,8;0;19,3;158;53;;;;;;;8,7;1,4
